id,carat,cut,color,clarity,depth,table,x,y,z,price
98590,1.5,Ideal,H,SI2,62.4,57.0,7.27,7.3,4.55,9279
94526,0.77,Ideal,E,SI1,61.6,57.0,5.94,5.91,3.65,3170
79772,0.53,Ideal,F,VS1,62.4,55.0,5.16,5.18,3.23,1710
47818,0.51,Premium,G,VS1,61.4,58.0,5.16,5.14,3.16,1680
785,0.72,Ideal,E,VS2,61.2,56.0,5.78,5.82,3.55,3308
54969,0.31,Ideal,G,VVS2,62.2,56.0,4.34,4.38,2.71,707
51627,0.32,Ideal,E,VS2,61.5,56.0,4.41,4.42,2.71,702
89733,0.5,Ideal,G,SI2,62.0,57.0,5.11,5.14,3.17,1121
15454,0.26,Ideal,H,VS1,62.1,54.0,4.05,4.08,2.53,578
98207,0.59,Premium,D,SI1,62.8,58.0,5.36,5.33,3.36,1976
79130,1.04,Ideal,G,SI2,61.8,57.0,6.49,6.53,4.02,4155
6258,0.32,Premium,E,SI1,61.5,58.0,4.41,4.43,2.72,524
21497,1.01,Good,D,SI2,59.1,63.0,6.47,6.52,3.83,4328
66056,1.02,Ideal,J,VS2,62.6,56.0,6.44,6.4,4.02,4158
26468,1.17,Ideal,H,SI1,62.0,54.0,6.73,6.76,4.19,5358
49357,1.13,Premium,I,VS1,62.3,59.0,6.66,6.68,4.16,5619
61437,0.38,Good,D,VVS2,63.3,56.0,4.61,4.63,2.93,934
59048,0.43,Ideal,E,VVS2,61.3,56.0,4.89,4.83,2.97,1155
17232,0.51,Ideal,H,VVS1,61.4,56.0,5.14,5.1,3.14,1580
30367,2.02,Premium,H,SI2,60.6,60.0,8.1,8.12,4.93,16389
53416,0.52,Ideal,G,SI1,61.9,54.0,5.15,5.18,3.2,1249
51531,0.39,Ideal,G,IF,62.1,54.0,4.67,4.71,2.91,1153
53998,0.34,Premium,G,VVS1,62.3,58.0,4.47,4.44,2.77,930
67053,1.01,Very Good,D,SI2,62.5,58.0,6.36,6.38,3.99,5226
85692,0.93,Ideal,G,SI1,62.1,56.0,6.26,6.28,3.88,4439
99974,1.16,Very Good,H,SI1,62.1,58.0,6.68,6.73,4.18,5666
65538,2.02,Very Good,I,SI1,62.8,59.0,8.01,8.05,5.05,13736
63214,1.14,Very Good,F,IF,60.1,58.0,6.78,6.83,4.09,10663
44029,1.5,Very Good,F,SI1,62.4,57.0,7.32,7.4,4.59,10907
11857,0.31,Ideal,F,VS2,62.1,56.0,4.33,4.35,2.7,627
2878,0.31,Ideal,G,VVS2,62.1,55.0,4.32,4.35,2.69,907
36419,2.03,Good,G,SI2,60.2,61.0,8.2,8.26,4.94,15568
348,1.0,Premium,G,SI2,60.1,57.0,6.48,6.52,3.92,3801
37615,0.32,Ideal,E,SI1,61.4,55.0,4.45,4.43,2.72,481
76193,0.36,Premium,E,VS2,60.9,59.0,4.59,4.64,2.81,724
69005,0.71,Premium,G,VS2,59.6,60.0,5.85,5.74,3.47,2367
60615,1.1,Premium,H,SI1,61.8,60.0,6.59,6.51,4.04,4839
67995,0.75,Premium,D,SI1,60.6,58.0,5.9,5.87,3.58,2821
20856,0.72,Ideal,G,VS1,62.0,56.0,5.73,5.77,3.57,2297
49366,0.7,Ideal,I,VS2,61.4,56.0,5.73,5.76,3.53,2180
3634,0.57,Ideal,J,SI1,61.5,57.0,5.33,5.38,3.29,1119
20456,1.14,Ideal,I,SI1,61.6,54.0,6.73,6.75,4.15,5498
58738,1.0,Premium,D,SI1,60.8,59.0,6.49,6.46,3.94,5430
36716,0.3,Premium,F,IF,60.6,58.0,4.3,4.27,2.6,863
31116,1.0,Good,E,SI1,64.2,58.0,6.27,6.16,3.99,4940
47188,1.12,Ideal,H,VS2,61.0,57.0,6.71,6.74,4.1,6699
22757,0.32,Premium,D,SI1,60.6,58.0,4.42,4.46,2.69,709
34432,0.4,Premium,E,VS1,59.4,59.0,4.81,4.76,2.85,1059
82859,0.32,Ideal,E,VS2,62.7,56.0,4.46,4.42,2.78,1003
68378,1.01,Fair,F,SI1,66.0,57.0,6.21,6.17,4.12,4925
54034,1.01,Premium,H,VS2,59.6,60.0,6.53,6.47,3.88,4890
51275,0.71,Ideal,E,VS2,62.8,57.0,5.68,5.72,3.58,2877
49459,0.9,Premium,F,SI1,60.8,59.0,6.29,6.24,3.79,4481
36424,0.33,Premium,G,VVS1,60.5,60.0,4.47,4.49,2.7,898
50510,1.5,Ideal,I,VS2,61.7,54.0,7.33,7.4,4.55,9408
48397,0.76,Ideal,E,VS2,60.8,56.0,5.9,5.92,3.59,3582
58438,0.35,Very Good,F,VS2,61.9,55.0,4.5,4.54,2.8,645
67778,1.01,Premium,G,SI2,62.7,59.0,6.36,6.33,3.99,3550
84601,1.06,Very Good,F,VS2,61.2,59.0,6.53,6.57,4.01,6985
70164,0.72,Very Good,G,VVS2,62.3,57.0,5.73,5.74,3.57,3322
69879,0.26,Ideal,E,VVS2,62.5,56.0,4.07,4.1,2.55,599
30975,0.32,Premium,E,VS2,60.4,60.0,4.45,4.41,2.67,873
56750,0.43,Ideal,I,IF,62.2,55.0,4.84,4.79,3.0,1088
22234,0.51,Premium,F,VS2,60.4,58.0,5.22,5.19,3.14,1632
87932,0.73,Ideal,H,SI1,60.2,56.0,5.86,5.9,3.55,2499
47905,0.7,Very Good,F,SI1,60.9,59.0,5.72,5.78,3.51,2161
81235,1.01,Very Good,E,SI2,63.2,57.0,6.33,6.39,4.02,4749
81841,0.41,Very Good,D,VS2,62.9,57.0,4.71,4.73,2.97,1072
26503,0.32,Ideal,F,SI2,61.8,55.0,4.31,4.35,2.68,421
71343,0.38,Very Good,I,VS2,61.0,60.0,4.64,4.68,2.84,568
11358,0.32,Ideal,G,IF,62.6,54.0,4.38,4.37,2.74,863
43058,0.53,Ideal,E,VS2,61.9,56.0,5.21,5.18,3.22,1781
82815,0.51,Ideal,E,VS1,61.9,57.0,5.13,5.15,3.18,1956
64179,0.52,Ideal,G,VS1,61.0,56.0,5.2,5.23,3.18,1721
73723,1.02,Ideal,G,VS1,60.8,57.0,6.56,6.51,3.98,6436
15491,0.31,Very Good,H,VVS2,62.8,58.0,4.35,4.31,2.72,625
11324,0.34,Premium,G,VVS1,62.3,58.0,4.5,4.51,2.8,869
65015,1.01,Premium,D,VS2,59.5,60.0,6.48,6.53,3.87,6854
513,0.32,Ideal,F,VS2,62.2,55.0,4.41,4.37,2.73,645
66637,0.83,Ideal,E,SI2,62.0,57.0,6.0,6.03,3.73,2312
91099,0.41,Ideal,F,SI1,62.7,57.0,4.78,4.72,2.98,1069
76522,0.95,Premium,I,SI2,60.1,56.0,6.42,6.35,3.83,3530
72622,1.56,Premium,H,SI2,60.8,59.0,7.47,7.55,4.55,9562
10795,1.01,Ideal,I,SI1,61.4,57.0,6.48,6.5,3.98,3971
28612,0.57,Premium,G,SI1,61.2,58.0,5.35,5.32,3.26,1448
85502,1.01,Premium,J,SI2,62.5,59.0,6.4,6.34,3.98,3965
58856,0.54,Very Good,E,VS1,61.9,58.0,5.2,5.24,3.23,1970
60333,1.57,Very Good,G,VS2,62.2,59.0,7.37,7.41,4.6,13363
73897,0.26,Premium,G,VS1,62.5,59.0,4.04,4.08,2.54,456
53492,1.5,Good,J,SI1,64.2,55.0,7.23,7.27,4.66,7539
96243,0.46,Ideal,E,VS1,61.6,55.0,4.97,5.0,3.06,1428
5390,0.55,Ideal,I,SI1,61.6,57.0,5.27,5.3,3.25,1214
78306,1.23,Premium,F,SI2,58.3,59.0,7.02,6.98,4.11,5010
35126,0.41,Ideal,E,VVS2,61.5,55.0,4.81,4.78,2.95,1186
83419,1.01,Good,G,VS2,61.8,59.0,6.33,6.41,3.94,6108
71273,1.0,Premium,E,VVS2,60.1,59.0,6.48,6.44,3.89,8820
57781,1.45,Very Good,J,VS1,62.4,59.0,7.21,7.16,4.49,8415
70344,1.0,Very Good,F,SI1,62.9,58.0,6.34,6.37,3.99,4827
96083,0.33,Ideal,H,VVS1,61.9,56.0,4.45,4.48,2.76,818
97957,1.01,Ideal,H,SI1,60.7,56.0,6.54,6.6,3.98,4764
53778,1.5,Premium,G,SI2,62.1,59.0,7.28,7.24,4.5,9116
86775,0.41,Ideal,F,VS2,62.3,55.0,4.77,4.72,2.96,1107
83271,2.01,Ideal,J,VS1,61.9,57.0,8.05,8.08,5.01,16703
32070,0.7,Ideal,H,SI2,59.9,57.0,5.78,5.81,3.47,2263
73459,0.31,Ideal,G,IF,61.5,56.0,4.34,4.38,2.68,946
54680,1.51,Ideal,G,SI1,62.0,55.0,7.33,7.37,4.56,11272
31342,0.73,Ideal,G,VS2,62.1,56.0,5.78,5.75,3.59,2507
89293,1.0,Very Good,E,SI1,60.0,61.0,6.45,6.48,3.86,5229
64096,0.74,Ideal,D,SI2,61.8,57.0,5.81,5.83,3.6,2898
3984,0.35,Ideal,F,SI1,60.3,57.0,4.56,4.53,2.76,708
5817,0.32,Ideal,H,IF,61.7,57.0,4.36,4.39,2.7,814
93227,0.4,Ideal,E,VS1,62.3,54.0,4.74,4.78,2.97,1125
41849,0.32,Ideal,H,VS2,62.1,57.0,4.42,4.39,2.73,648
63109,0.42,Very Good,E,SI1,61.9,59.0,4.75,4.81,2.96,737
14807,0.35,Good,E,VS2,63.1,57.0,4.46,4.49,2.82,613
2027,0.77,Premium,E,VS2,62.6,58.0,5.82,5.85,3.67,3107
74422,0.96,Premium,E,SI2,60.0,60.0,6.39,6.35,3.8,3294
5724,1.19,Premium,I,VS2,62.2,60.0,6.83,6.78,4.23,5000
13638,0.81,Ideal,D,SI1,61.4,56.0,5.97,6.0,3.68,3365
20930,0.74,Very Good,F,SI2,60.3,58.0,5.82,5.85,3.52,2462
46917,0.7,Ideal,F,SI2,61.7,57.0,5.7,5.75,3.53,2104
22203,0.36,Ideal,D,VVS1,61.6,57.0,4.54,4.57,2.81,1166
91687,0.32,Very Good,H,SI1,62.6,55.0,4.39,4.42,2.76,554
56257,0.7,Very Good,H,SI1,62.8,61.0,5.63,5.66,3.54,2176
9498,1.0,Very Good,H,SI1,62.5,56.0,6.37,6.41,3.99,4788
78440,0.31,Ideal,E,VVS2,61.9,55.0,4.36,4.39,2.71,889
79939,0.33,Ideal,D,VS2,60.9,56.0,4.45,4.49,2.72,781
41478,0.3,Ideal,F,VVS2,61.6,57.0,4.3,4.33,2.66,740
3505,1.01,Premium,E,SI1,59.9,59.0,6.49,6.46,3.89,5820
7871,0.81,Ideal,G,VS2,62.3,56.0,5.93,5.98,3.72,3154
50773,0.34,Ideal,E,SI1,61.4,57.0,4.47,4.49,2.75,596
91979,0.53,Ideal,G,VVS1,62.4,55.0,5.21,5.17,3.23,2027
27290,1.26,Premium,H,SI2,62.4,59.0,6.86,6.89,4.29,4502
7604,0.71,Very Good,D,VS1,61.9,59.0,5.67,5.69,3.51,2947
61187,0.52,Ideal,G,SI2,62.5,56.0,5.12,5.09,3.19,1214
43944,0.33,Ideal,G,VS1,61.7,55.0,4.47,4.49,2.76,681
41614,0.26,Ideal,D,VVS2,62.8,55.0,4.01,4.06,2.54,554
49444,0.3,Premium,D,VS2,61.3,58.0,4.33,4.3,2.65,911
8025,1.11,Premium,F,SI1,62.0,58.0,6.62,6.69,4.12,6757
78927,0.53,Ideal,E,VS2,61.9,56.0,5.19,5.2,3.22,1721
79619,1.26,Ideal,G,VVS2,61.6,58.0,6.95,6.9,4.27,10122
60548,1.03,Premium,D,SI1,62.0,60.0,6.45,6.41,3.99,5651
12904,0.76,Ideal,E,SI1,61.3,57.0,5.87,5.94,3.62,3329
5307,1.5,Good,G,VS2,63.8,54.0,7.25,7.2,4.61,13007
58986,0.3,Ideal,E,VS2,62.0,57.0,4.32,4.3,2.67,844
18884,0.54,Premium,G,VVS1,61.3,57.0,5.28,5.23,3.22,1987
23593,0.52,Ideal,D,VS2,62.1,56.0,5.18,5.2,3.22,1754
23513,2.06,Ideal,G,VVS2,61.4,57.0,8.21,8.21,5.04,18678
9857,1.16,Ideal,F,VS1,62.0,55.0,6.74,6.77,4.19,9067
92955,2.03,Premium,G,SI1,59.9,58.0,8.27,8.2,4.93,15792
49108,0.3,Ideal,G,VVS2,61.8,56.0,4.31,4.33,2.67,819
61953,0.54,Very Good,G,SI2,62.9,56.0,5.19,5.22,3.26,1110
50107,0.34,Ideal,G,SI2,63.3,56.0,4.45,4.45,2.82,574
35318,1.03,Ideal,H,SI1,62.0,57.0,6.5,6.47,4.03,5028
93987,0.7,Premium,E,SI2,61.1,59.0,5.72,5.77,3.51,2343
38891,0.32,Premium,H,SI1,59.5,59.0,4.5,4.52,2.68,576
18970,0.33,Premium,E,SI1,61.1,58.0,4.47,4.46,2.73,743
87007,0.72,Premium,E,SI2,62.2,59.0,5.73,5.7,3.55,1742
62394,0.36,Ideal,F,VS2,60.8,57.0,4.57,4.61,2.8,726
56162,0.9,Good,G,SI1,64.1,57.0,6.04,6.0,3.85,3145
73908,0.38,Premium,E,VS1,62.1,59.0,4.62,4.65,2.88,990
28923,0.34,Ideal,G,VS2,61.7,56.0,4.47,4.51,2.77,596
59853,0.53,Ideal,G,VVS2,61.7,57.0,5.18,5.21,3.21,2001
94802,0.52,Ideal,G,VS1,61.6,56.0,5.18,5.15,3.18,1813
1628,0.72,Very Good,G,VS1,63.3,53.0,5.69,5.72,3.62,2441
45262,0.37,Ideal,E,VVS2,61.2,56.0,4.62,4.64,2.83,981
29067,0.71,Good,H,VS2,58.4,59.8,5.85,5.9,3.4,2138
83131,1.0,Premium,G,SI1,60.5,59.0,6.39,6.44,3.88,5166
29575,1.37,Premium,G,VS2,61.3,60.0,7.17,7.14,4.37,8347
98853,0.7,Very Good,D,SI1,60.7,57.0,5.73,5.75,3.49,2682
24610,0.5,Premium,E,VS2,62.1,58.0,5.09,5.12,3.17,1721
3400,0.26,Ideal,H,VS1,61.8,54.0,4.11,4.14,2.54,407
89518,0.52,Ideal,F,VS1,61.9,55.0,5.19,5.23,3.22,1768
96262,1.79,Ideal,J,VVS2,62.2,56.0,7.74,7.7,4.81,12720
96957,1.01,Ideal,G,SI2,61.5,57.0,6.5,6.45,3.99,4956
34604,1.21,Premium,D,SI2,62.2,58.0,6.82,6.75,4.22,6012
94774,0.3,Ideal,F,IF,61.3,56.0,4.32,4.34,2.66,914
31092,1.02,Premium,D,SI2,62.1,60.0,6.45,6.4,3.99,3848
22501,0.51,Ideal,G,SI2,61.6,57.0,5.15,5.12,3.16,1228
97207,1.26,Ideal,F,VS1,62.8,56.0,6.86,6.8,4.3,9681
99927,1.01,Very Good,E,SI1,61.8,57.0,6.37,6.44,3.96,5653
99200,0.3,Ideal,G,SI2,62.4,56.0,4.28,4.3,2.68,394
57895,0.31,Good,I,VS1,60.0,57.0,4.37,4.41,2.64,463
88960,0.31,Ideal,H,VS2,61.4,55.0,4.39,4.37,2.69,628
64856,0.43,Ideal,G,SI1,62.5,54.0,4.79,4.84,3.01,791
21799,1.2,Ideal,I,VS1,62.7,57.0,6.79,6.73,4.23,6736
56848,1.27,Premium,H,VS2,61.7,58.0,6.93,6.95,4.28,8149
48444,0.59,Ideal,G,VS1,62.8,57.0,5.34,5.38,3.37,1927
10047,0.7,Ideal,F,SI2,61.6,55.0,5.7,5.75,3.53,2362
52073,0.59,Very Good,F,VVS2,62.0,55.0,5.34,5.4,3.33,2168
1475,0.31,Ideal,I,VS2,60.6,57.0,4.33,4.37,2.63,435
47244,0.31,Ideal,D,VVS2,60.8,56.0,4.38,4.41,2.66,1094
23804,0.35,Ideal,E,VS1,62.1,54.0,4.53,4.49,2.79,742
66681,1.01,Very Good,G,SI1,63.7,57.0,6.38,6.31,4.05,4785
43674,0.31,Ideal,D,SI1,62.1,56.0,4.35,4.39,2.71,571
66771,1.52,Premium,G,SI2,62.5,59.0,7.34,7.28,4.57,9298
4485,1.51,Ideal,E,SI2,62.1,57.0,7.35,7.29,4.55,10080
42428,0.41,Ideal,G,VS1,62.1,56.0,4.75,4.78,2.96,847
70542,1.51,Ideal,G,SI2,62.8,55.0,7.37,7.31,4.62,11209
72230,0.35,Ideal,D,SI1,61.5,55.0,4.56,4.53,2.79,833
81597,0.71,Ideal,H,SI1,60.9,55.0,5.78,5.84,3.53,2536
18725,0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.36,2.68,821
95057,0.54,Ideal,G,VS2,62.1,55.0,5.16,5.2,3.22,1637
28776,0.71,Good,G,VS2,60.5,61.0,5.8,5.77,3.5,2911
50970,0.54,Ideal,H,VS1,62.1,56.0,5.23,5.26,3.25,1659
84568,0.42,Ideal,F,VS1,62.4,55.0,4.8,4.83,3.0,1122
82650,0.32,Ideal,F,VS2,60.2,57.0,4.41,4.42,2.66,624
45110,0.9,Ideal,J,VS2,61.8,54.0,6.18,6.22,3.83,3104
48710,0.31,Premium,E,VVS1,62.6,59.0,4.3,4.33,2.7,789
75965,0.39,Very Good,G,VS2,62.8,57.0,4.68,4.64,2.93,1009
57079,0.33,Premium,F,VS1,60.2,60.0,4.5,4.47,2.7,725
81440,0.92,Very Good,E,SI2,61.5,56.0,6.29,6.26,3.86,4138
57024,0.55,Ideal,D,VS2,61.5,57.0,5.26,5.29,3.24,1865
43945,1.01,Premium,H,SI2,62.3,58.0,6.36,6.33,3.95,3774
52520,0.52,Ideal,G,VS1,61.3,56.0,5.21,5.17,3.18,1707
94171,0.51,Premium,G,VS2,62.0,54.0,5.17,5.05,3.15,1546
30558,1.5,Ideal,E,SI1,61.5,54.0,7.38,7.33,4.52,12152
26965,0.4,Premium,F,VS1,61.4,59.0,4.79,4.76,2.93,982
69495,0.31,Very Good,F,VS2,62.1,57.0,4.3,4.32,2.68,625
53467,0.51,Ideal,G,VS1,62.0,56.0,5.14,5.11,3.17,1781
77495,0.59,Ideal,H,VVS2,61.7,55.0,5.38,5.42,3.33,1868
77359,0.31,Ideal,H,VS1,62.3,55.0,4.38,4.36,2.72,581
18851,0.32,Premium,G,VS2,61.5,58.0,4.43,4.46,2.73,561
10274,0.5,Ideal,D,VS1,60.3,56.0,5.21,5.17,3.13,1810
36036,1.1,Good,F,VS2,57.7,60.0,6.81,6.78,3.92,5781
24974,0.31,Ideal,G,VVS1,61.9,56.0,4.38,4.34,2.7,789
10884,1.02,Ideal,E,VS1,61.4,57.0,6.52,6.47,3.99,9032
7631,0.71,Premium,D,SI2,60.4,60.0,5.79,5.81,3.5,2795
2728,1.0,Premium,H,SI2,62.9,58.0,6.44,6.39,4.03,3669
56682,1.51,Premium,F,SI1,61.7,59.0,7.35,7.32,4.53,11413
27462,0.32,Ideal,D,VS2,62.5,56.0,4.38,4.35,2.73,972
64660,1.51,Premium,F,VS2,61.9,58.0,7.37,7.33,4.56,13014
63258,1.7,Ideal,F,VS2,62.9,56.0,7.55,7.49,4.75,15065
17564,0.59,Ideal,E,VS2,62.3,55.0,5.4,5.42,3.36,2211
3135,1.51,Ideal,D,SI2,61.9,58.0,7.32,7.34,4.54,8712
16056,0.72,Very Good,F,SI1,62.1,56.0,5.73,5.74,3.56,2670
87177,0.32,Ideal,D,SI1,61.5,55.0,4.4,4.41,2.71,756
82914,0.3,Ideal,H,SI2,61.5,55.0,4.29,4.33,2.65,391
83636,0.93,Premium,E,SI2,62.9,57.0,6.34,6.27,3.95,3197
77245,1.01,Very Good,D,SI1,62.9,60.0,6.34,6.37,4.0,5597
73092,1.02,Ideal,G,SI2,62.3,57.0,6.46,6.43,4.02,4914
63,0.31,Ideal,G,VVS1,61.9,56.0,4.4,4.38,2.72,1046
76369,0.42,Ideal,F,VVS2,62.3,57.0,4.82,4.85,3.0,1142
68140,0.71,Ideal,E,VS2,61.4,57.0,5.71,5.8,3.53,2839
34757,0.3,Ideal,G,VS1,62.3,57.0,4.28,4.25,2.66,776
9787,0.7,Good,F,VS1,58.1,64.0,5.91,5.88,3.42,2724
99769,0.59,Very Good,H,VS2,61.9,59.0,5.36,5.38,3.32,1548
87643,0.27,Very Good,F,IF,61.9,54.0,4.15,4.18,2.58,633
13837,0.43,Ideal,D,VS2,61.3,56.0,4.88,4.9,3.0,1105
26199,2.08,Good,H,SI2,63.9,55.0,8.1,7.99,5.15,16064
40090,0.9,Premium,H,VS2,62.0,59.0,6.19,6.16,3.82,3609
96147,0.53,Premium,E,VS1,62.1,58.0,5.19,5.16,3.21,1794
45580,2.01,Ideal,J,VS1,62.6,53.0,8.04,8.08,5.06,12152
48966,1.82,Premium,E,SI1,61.0,61.0,7.78,7.74,4.76,17103
24932,0.71,Ideal,D,SI2,61.2,57.0,5.76,5.73,3.52,2201
70674,1.0,Premium,H,VS2,61.7,58.0,6.42,6.39,3.95,4900
44522,1.01,Premium,E,SI2,61.1,58.0,6.49,6.43,3.95,4739
19812,0.33,Premium,H,VS1,60.2,58.0,4.41,4.49,2.68,579
35780,0.31,Ideal,D,SI1,62.5,56.0,4.31,4.35,2.71,709
7575,0.42,Ideal,G,VVS1,62.0,56.0,4.85,4.79,2.99,1230
18134,1.22,Ideal,H,VVS2,62.3,56.0,6.84,6.8,4.25,9146
45149,1.11,Premium,I,VS2,63.0,58.0,6.64,6.68,4.21,5071
38438,0.41,Premium,D,VS2,61.9,58.0,4.79,4.76,2.96,1076
39875,0.3,Ideal,G,VS2,62.9,57.0,4.27,4.3,2.69,675
90346,0.31,Ideal,F,VVS1,62.1,54.0,4.35,4.38,2.71,840
69865,1.01,Very Good,G,VS2,62.8,57.0,6.36,6.39,4.01,5606
50660,1.22,Premium,H,VS1,62.4,57.0,6.87,6.79,4.27,6671
34799,0.41,Ideal,G,VS2,62.2,54.0,4.8,4.79,2.98,1061
48993,0.3,Ideal,G,SI1,62.0,54.0,4.34,4.35,2.69,447
41760,0.52,Ideal,E,SI1,61.6,55.0,5.17,5.2,3.19,1422
90941,0.35,Ideal,G,VS1,61.4,55.0,4.56,4.58,2.81,696
42793,0.87,Very Good,G,SI2,62.4,58.0,6.09,6.04,3.78,3015
17060,1.63,Premium,H,VS2,62.6,60.0,7.53,7.47,4.7,11294
34337,1.0,Very Good,G,VS1,63.1,57.0,6.33,6.37,4.01,7358
80717,1.01,Very Good,E,SI2,62.9,58.0,6.34,6.38,4.0,4766
74012,1.2,Ideal,J,VS1,62.4,58.0,6.75,6.7,4.19,5236
52232,0.6,Premium,E,VS2,59.8,59.0,5.48,5.52,3.29,2041
80693,0.92,Ideal,J,VS2,61.9,54.0,6.22,6.27,3.86,3555
1206,0.71,Ideal,E,VS2,62.6,55.0,5.69,5.74,3.58,3347
66108,0.7,Premium,E,SI1,62.0,59.0,5.68,5.65,3.51,2415
27560,1.01,Very Good,F,VS2,63.0,60.0,6.31,6.35,3.99,6368
88813,1.51,Premium,J,SI1,62.1,58.0,7.32,7.38,4.56,7722
62212,1.26,Premium,H,VS2,62.0,58.0,6.93,6.87,4.27,7583
27844,1.54,Premium,E,SI2,62.0,60.0,7.36,7.4,4.58,8408
27509,1.51,Very Good,H,VS1,62.3,58.0,7.32,7.36,4.57,10839
41769,0.37,Premium,G,VS2,62.4,59.0,4.57,4.55,2.84,833
88255,0.32,Ideal,D,SI2,62.2,56.0,4.44,4.41,2.75,612
13490,1.02,Ideal,G,SI1,61.4,57.0,6.54,6.56,4.02,5265
51035,0.7,Premium,I,VS1,62.6,58.0,5.66,5.69,3.55,2240
94882,1.2,Premium,E,SI2,61.5,57.0,6.82,6.78,4.17,5412
38441,0.32,Ideal,E,VS2,62.1,56.0,4.4,4.37,2.73,619
84684,0.7,Premium,E,SI1,58.7,61.0,5.77,5.74,3.38,3004
96604,1.64,Premium,H,VS1,61.6,59.0,7.58,7.54,4.66,13063
85210,2.0,Very Good,H,SI2,59.6,63.0,8.14,8.19,4.86,14715
58263,0.54,Very Good,E,SI2,61.1,56.0,5.24,5.29,3.22,1245
62270,1.7,Ideal,G,VS2,61.1,56.0,7.62,7.66,4.66,16390
88851,1.01,Premium,F,SI2,62.5,59.0,6.42,6.35,3.99,4136
55669,1.01,Good,E,VS1,63.7,59.0,6.32,6.35,4.05,7806
13302,0.7,Ideal,D,VS2,60.8,55.0,5.76,5.78,3.5,3625
92932,2.14,Ideal,I,SI2,61.6,57.0,8.25,8.22,5.11,13427
70953,0.31,Ideal,D,VS1,62.0,54.0,4.42,4.38,2.72,863
71981,1.35,Ideal,J,VVS2,61.1,57.0,7.14,7.2,4.35,6607
3417,0.73,Ideal,F,VS2,61.3,56.0,5.79,5.82,3.57,2856
87943,0.71,Ideal,F,VS1,61.2,57.0,5.74,5.76,3.52,3435
99225,0.31,Very Good,G,VVS1,59.9,57.0,4.41,4.45,2.65,661
36014,0.52,Premium,H,VS2,61.0,62.0,5.18,5.14,3.15,1368
84064,1.02,Very Good,F,SI1,62.3,56.0,6.41,6.47,4.01,5769
76132,0.53,Ideal,E,VS2,61.0,57.0,5.21,5.22,3.19,1712
48276,0.73,Premium,G,VS1,61.4,59.0,5.83,5.77,3.56,2905
17355,0.3,Ideal,H,VS2,62.1,55.0,4.3,4.32,2.68,457
89948,0.35,Premium,I,VS2,61.4,57.0,4.59,4.57,2.81,630
13248,0.53,Ideal,H,VS2,61.1,56.0,5.2,5.23,3.19,1361
22016,0.38,Ideal,E,VVS1,61.9,53.9,4.66,4.68,2.89,1092
39819,2.06,Fair,G,I1,64.9,58.0,7.93,7.85,5.12,6438
59121,1.19,Ideal,G,SI1,62.3,54.0,6.77,6.81,4.23,6036
53815,0.6,Very Good,F,SI1,61.7,56.0,5.39,5.43,3.33,1388
4953,1.51,Premium,G,VS1,61.4,60.0,7.33,7.37,4.51,14375
94256,0.3,Good,H,SI1,63.2,59.0,4.27,4.29,2.7,445
31528,0.54,Very Good,E,VS2,63.2,56.0,5.21,5.16,3.28,1760
60554,1.02,Ideal,D,SI2,61.5,57.0,6.47,6.53,3.99,4648
98410,0.7,Very Good,E,VS2,61.3,57.0,5.67,5.7,3.47,2964
52909,0.3,Premium,E,VS2,61.6,58.0,4.32,4.29,2.65,844
70148,1.01,Very Good,D,SI2,59.6,63.0,6.49,6.56,3.89,4294
77874,0.71,Very Good,H,VVS1,63.0,58.0,5.68,5.65,3.56,3146
78434,1.01,Ideal,G,IF,61.6,56.0,6.44,6.47,3.98,7887
9198,0.7,Ideal,F,SI1,61.5,55.0,5.71,5.74,3.52,2491
72540,0.54,Very Good,F,SI1,62.9,59.0,5.15,5.22,3.27,1390
15876,0.53,Ideal,E,VVS2,62.0,55.0,5.19,5.23,3.23,2215
36918,1.01,Fair,F,SI1,64.5,56.0,6.25,6.21,4.0,4729
11414,0.38,Ideal,H,VVS2,61.4,55.0,4.67,4.7,2.88,877
48098,1.24,Ideal,E,VS1,61.0,57.0,6.98,6.92,4.23,11655
59312,0.33,Ideal,H,VS1,62.1,55.0,4.45,4.47,2.76,581
38779,0.33,Ideal,E,VS2,62.1,56.0,4.46,4.42,2.76,658
72586,0.31,Premium,G,VVS2,61.6,59.0,4.41,4.43,2.72,907
91618,0.31,Very Good,I,VS2,63.1,57.0,4.29,4.26,2.71,435
58285,1.23,Ideal,G,SI1,62.0,54.0,6.83,6.88,4.25,7140
40664,0.8,Good,D,VS2,63.6,58.0,5.88,5.84,3.72,3180
83959,1.25,Ideal,G,VVS2,61.5,56.0,6.9,6.94,4.25,10990
10076,0.59,Ideal,H,VVS2,62.2,54.0,5.35,5.39,3.34,1935
30375,0.31,Ideal,H,VVS1,62.1,57.0,4.32,4.34,2.69,707
56951,0.9,Premium,I,VS2,62.2,59.0,6.16,6.19,3.84,3137
21215,0.77,Ideal,D,SI1,62.1,55.0,5.86,5.9,3.65,3732
32910,0.9,Good,H,SI2,63.2,55.0,6.15,6.11,3.88,3827
1056,1.2,Very Good,G,VVS1,60.8,58.0,6.86,6.93,4.19,8232
74242,1.03,Premium,H,VS2,60.6,60.0,6.49,6.53,3.94,5331
